Source,Original ID,Acceptability,Original annotation,Sentence,Material added
SoD-Noun2,4.106a',0,*,Het zijn de of oude mannen of oude vrouwen.,1
SoD-Noun2,4.106b,1,,Het zijn zowel de oude mannen als de oude vrouwen.,1
SoD-Noun2,4.106b',0,*,Het zijn de zowel oude mannen als oude vrouwen.,1
SoD-Noun2,4.107a,1,,Dat is een paar oude mannen en oude vrouwen.,1
SoD-Noun2,4.107a',0,*,Dat is een paar zowel oude mannen als oude vrouwen.,1
SoD-Noun2,4.107b,1,,Dat is een groep Engels jongens en Franse meisjes.,1
SoD-Noun2,4.107b',0,*,Dat is een groep zowel Engels jongens als Franse meisjes.,1
SoD-Noun2,4.108a,0,*,Pinguïns heb ik gezien aan de Zuidpool.,0
SoD-Noun2,4.108a',0,*,Pinguïns heb ik drie gezien aan de Zuidpool.,0
SoD-Noun2,4.108b,0,*,Bramen heb ik drie emmers geplukt.,0
SoD-Noun2,4.108b',0,*,Bramen heb ik veel geplukt.,0
SoD-Noun2,4.109a,1,,Ik heb er aan de Zuidpool een heleboel gezien.,0
SoD-Noun2,4.109a,1,,Ik heb er aan de Zuidpool gezien.,0
SoD-Noun2,4.109b,1,,Ik heb er aan de Zuidpool drie gezien.,0
SoD-Noun2,4.110a,1,,Dat is een lekker glas wijn.,1
SoD-Noun2,4.110a,0,*,Dat is een lekkere glas wijn.,1
SoD-Noun2,4.110b,1,,Dat is een lekker stuk kaas.,1
SoD-Noun2,4.110b,0,*,Dat is een lekkere stuk kaas.,1
SoD-Noun2,4.111b,1,,Dat is een stuk lekkere kaas.,1
SoD-Noun2,4.112a,1,,Dat zijn vier lekkere glazen bier.,1
SoD-Noun2,4.112a,0,*,Dat zijn vier lekker glazen bier.,1
SoD-Noun2,4.112b,0,*,Dat is het lekker glas bier.,1
SoD-Noun2,4.113a,1,,Dat is een glas lekker bier.,1
SoD-Noun2,4.113b,0,*,Dat zijn vier glazen lekkere bier.,1
SoD-Noun2,4.114a,1,,Dat is een groep Amerikaanse toeristen.,1
SoD-Noun2,4.114a',0,??,Dat is een Amerikaanse groep toeristen.,1
SoD-Noun2,4.114b',0,*?,Dat is een vermeende groep misdadigers.,1
SoD-Noun2,4.115a,1,,Dat is een glas rode wijn.,1
SoD-Noun2,4.115b',1,,Dat is een doos vervalste diamanten.,1
SoD-Noun2,4.116a,1,,Dat is een grote doos eieren.,1
SoD-Noun2,4.117a,1,,Dat is een doos met een deksel.,1
SoD-Noun2,4.117b,1,,Dat is een krat met statiegeld.,1
SoD-Noun2,4.119a,1,,Dat is een aantal uit die pot.,1
SoD-Noun2,4.119a,1,,Dat is een aantal bonen uit die pot.,1
SoD-Noun2,4.119b,1,,Dat is een liter uit die fles.,1
SoD-Noun2,4.119b,1,,Dat is een liter water uit die fles.,1
SoD-Noun2,4.120a,1,,Dat is een kist sinaasappelen zonder pitten met een deksel.,1
SoD-Noun2,4.120a',0,*,Dat is een kistje sinaasappelen met een deksel zonder pitten.,1
SoD-Noun2,4.121a,1,,Dat is een doos sigaren die kapot is.,1
SoD-Noun2,4.121a,1,,Dat is een doos die kapot is.,1
SoD-Noun2,4.121b,1,,Dat is een krat bier waarop statiegeld zit.,1
SoD-Noun2,4.121b,1,,Dat is een krat waarop statiegeld zit.,1
SoD-Noun2,4.123a,1,,Dat is een boel bonen die verrot zijn.,1
SoD-Noun2,4.123a,0,*,Dat is een boel bonen die verrot is.,1
SoD-Noun2,4.123b,0,*,Dat is een liter water die gemorst is.,1
SoD-Noun2,4.125a,0,*,Ik heb de stoot studenten geïnterviewd.,0
SoD-Noun2,4.126a',0,*,Dat is een kistje sinaasappels dat kapot is die verrot zijn.,1
SoD-Noun2,4.126b,1,,Dat is een kistje sinaasappels die verrot zijn dat kapot is.,1
SoD-Noun2,4.127a,1,,Dat is een kistje sinaasappels die verrot waren met roestige spijkers.,1
SoD-Noun2,4.127a',0,*,Dat is een kist sinaasappels met roestige spijkers die verrot waren.,1
SoD-Noun2,4.127b,1,,Dat is een kistje sinaasappels uit Spanje dat kapot is.,1
SoD-Noun2,4.128a,1,,Vier van de koekjes lagen op tafel.,0
SoD-Noun2,4.128a',1,,Een paar van de koekjes lagen op tafel.,0
SoD-Noun2,4.128b',1,,Ik wil graag een paar van die lekkere koekjes.,0
SoD-Noun2,4.129a,1,,Dat zijn vier van de koekjes.,1
SoD-Noun2,4.129b,1,,Dat zijn veel van de koekjes.,1
SoD-Noun2,4.129c,0,*,Dat zijn alle van de koekjes.,1
SoD-Noun2,4.129d,1,,Dat zijn elk van de koekjes.,1
SoD-Noun2,4.130a,1,,Één van de studenten is gisteren vertrokken.,0
SoD-Noun2,4.130a,0,*,Één van de studenten zijn gisteren vertrokken.,0
SoD-Noun2,4.130b,1,,Vier van de studenten zijn gisteren vertrokken.,0
SoD-Noun2,4.130b,0,*,Vier van de studenten is gisteren vertrokken.,0
SoD-Noun2,4.131a,1,,Dat is een aantal van de jongens.,1
SoD-Noun2,4.131b,0,??,Dat is een kilo van de appels.,1
SoD-Noun2,4.131c,1,,Dat is een stuk van de taart.,1
SoD-Noun2,4.1313d,0,*,Dat is een doos an de appels.,1
SoD-Noun2,4.131e,0,*?,Dat is een groep van de studenten.,1
SoD-Noun2,4.131e',1,,Dat zijn twee groepen van de studenten.,1
SoD-Noun2,4.132a,1,,Dat is een aantal van deze jongens.,1
SoD-Noun2,4.132b,1,,Dat is een kilo van deze appels.,1
SoD-Noun2,4.132b',1,,Dat zijn twee kilo van deze appels.,1
SoD-Noun2,4.132b',1,,Dat zijn twee kilo's van deze appels.,1
SoD-Noun2,4.132c,1,,Dat is een stuk van deze taart.,1
SoD-Noun2,4.132d,1,,Dat is een doos van deze appels.,1
SoD-Noun2,4.132e,1,,Dat is een groep van deze studenten.,1
SoD-Noun2,4.132e',1,,Dat zijn twee groepen van deze studenten.,1
SoD-Noun2,4.133a,1,,Er zijn een aantal van de jongens niet aanwezig.,0
SoD-Noun2,4.133b,1,,Er ligt een kilo van deze appels op tafel.,0
SoD-Noun2,4.133b,1,,Er liggen een kilo van deze appels op tafel.,0
SoD-Noun2,4.133c,0,*,Er ligt twee stukken van de taart op tafel.,0
SoD-Noun2,4.133d,1,,Een groep van deze studenten komt hier kamperen.,0
SoD-Noun2,4.133e,1,,Een groep van deze studenten komen hier kamperen.,0
SoD-Noun2,4.134a,1,,Dat is één van de studenten.,1
SoD-Noun2,4.134b,1,,Dat zijn vier van de studenten.,1
SoD-Noun2,4.135a,1,,Dat is een aantal van de studenten.,1
SoD-Noun2,4.136a,1,,Dat zijn vier van die koekjes.,1
SoD-Noun2,4.136a,1,,Dat zijn vier van die lekkere koekjes.,1
SoD-Noun2,4.136b,1,,Dat zijn veel van die koekjes.,1
SoD-Noun2,4.136b,1,,Dat zijn veel van die lekkere koekjes.,1
SoD-Noun2,4.137b,1,,Ik wil twee liter van dat lekkere bier.,0
SoD-Noun2,4.137c,1,,Ik wil een stuk van dat lekkere gebak.,0
SoD-Noun2,4.137d,1,,Ik wil een kistje van die geurige sigaren.,0
SoD-Noun2,4.137e,1,,Ik wil opnieuw een stelletje van die enthousiaste studenten.,0
SoD-Noun2,4.138a,1,,Er liggen van die lekkere koekjes op tafel.,0
SoD-Noun2,4.138b,1,,Marie geeft altijd van die grappige voorbeelden.,0
SoD-Noun2,4.140a,1,,Een aantal van die studenten verenigen zich.,0
SoD-Noun2,4.141a,1,,Jan heeft een bord spinazie opgegeten.,0
SoD-Noun2,4.142a,1,,Jan heeft een bord van die heerlijke spinazie opgegeten.,0
SoD-Noun2,4.143a,1,,Er zitten nog vieze koekjes in de trommel.,0
SoD-Noun2,4.143b,1,,Hij bakt vaak van die vieze koekjes.,0
SoD-Noun2,4.143b,1,,Hij bakt vaak vieze koekjes.,0
SoD-Noun2,4.144,1,,Zij loopt altijd op afgetrapte schoenen.,0
SoD-Noun2,4.145a,1,,Ik zei dat Jan vaak op die trein wacht.,1
SoD-Noun2,4.145b,1,,Ik zei dat Jan vaak van die vieze koekjes bakt.,1
SoD-Noun2,4.145b,0,*,Ik zei dat Jan vaak bakt van die vieze koekjes.,1
SoD-Noun2,4.146a,1,,Jan heeft van dat lekkere brood gegeten.,0
SoD-Noun2,4.146b,1,,Jan heeft gegeten van dat lekkere brood.,0
SoD-Noun2,4.147,1,,Jan heeft een aantal van die koekjes opgegeten.,0
SoD-Noun2,4.147,0,*,Jan heeft een aantal opgegeten van die koekjes.,0
SoD-Noun2,4.148a,1,,Peter weet dat Jan er vaak op wacht.,1
SoD-Noun2,4.150a,1,,Hij heeft een boel van die boeken gelezen.,0
SoD-Noun2,4.150a,1,,Hij heeft vier van die boeken gelezen.,0
SoD-Noun2,4.150b,1,,Hij heeft er een boel van gelezen.,0
SoD-Noun2,4.150b,1,,Hij heeft er vier van gelezen.,0
SoD-Noun2,4.151,1,,Hij heeft er een boel gelezen.,0
SoD-Noun2,4.152a,1,,Jan leest een aantal van deze boeken.,1
SoD-Noun2,4.152a,1,,Jan leest een aantal van de boeken.,1
SoD-Noun2,4.152a,1,,Jan leest een aantal van mijn boeken.,1
SoD-Noun2,4.152b,1,,Jan drinkt een glas van dit bier.,1
SoD-Noun2,4.152b,1,,Jan drinkt een glas van dat bier.,1
SoD-Noun2,4.152b,1,,Jan drinkt een glas van het bier.,1
SoD-Noun2,4.152b,1,,Jan drinkt een glas van jouw bier.,1
SoD-Noun2,4.154a,1,,Jan leest een aantal van die boeken daar.,1
SoD-Noun2,4.154b,1,,Jan drinkt een glas van dat bier daar.,1
SoD-Noun2,4.156a,1,,Jan heeft die drie lekkere taarten gebakken.,0
SoD-Noun2,4.156b,1,,Jan heeft van die taarten gebakken.,0
SoD-Noun2,4.157b,1,,Jan wilt een kilo van zulke aardappelen.,1
SoD-Noun2,4.157c,1,,Jan wilt een glas van zulk bier.,1
SoD-Noun2,4.157d,1,,Jan wilt een stuk van zulke kaas.,1
SoD-Noun2,4.157e,1,,Jan wilt een school van zulke vissen.,1
SoD-Noun2,4.158a,1,,Jan zoekt die soort aap.,1
SoD-Noun2,4.158a,1,,Jan zoekt deze soort apen.,1
SoD-Noun2,4.158a,1,,Jan zoekt die soort apen.,1
SoD-Noun2,4.158b,1,,Jan zoekt dit soort auto.,1
SoD-Noun2,4.158b,1,,Jan zoekt dit soort auto's.,1
SoD-Noun2,4.158b,1,,Jan zoekt dat soort auto's.,1
SoD-Noun2,4.158c,1,,Jan zoekt een soort appel.,1
SoD-Noun2,4.158c,1,,Jan zoekt een soort appels.,1
SoD-Noun2,4.159b,1,,Jan zoekt deze kwaliteit stof.,1
SoD-Noun2,4.159c,1,,Jan zoekt deze maat schoen.,1
SoD-Noun2,4.160a,1,,Jan zoekt die soort paard.,1
SoD-Noun2,4.160b,1,,Jan zoekt dit soort hond.,1
SoD-Noun2,4.160b,1,,Jan zoekt dat soort hond.,1
SoD-Noun2,4.160c,1,,Jan zoekt een soort paard.,1
SoD-Noun2,4.160c,1,,Jan zoekt een soort hond.,1
SoD-Noun2,4.161a,0,??,Jan zoekt deze kleur hemd.,1
SoD-Noun2,4.161a',1,,Jan zoekt dit formaat boek.,1
SoD-Noun2,4.161b,0,??,Jan zoekt deze maat hemd.,1
SoD-Noun2,4.161b,1,,Jan zoekt die maat hemd.,1
SoD-Noun2,4.161b',1,,Jan zoekt dit genre lezer.,1
SoD-Noun2,4.161b',1,,Jan zoekt dat genre lezer.,1
SoD-Noun2,4.163a,1,,Jan zoekt die behangkleur.,1
SoD-Noun2,4.163b,1,,Jan zoekt deze stofkwaliteit.,1
SoD-Noun2,4.164a,1,,Jan zoekt twee soorten apen.,1
SoD-Noun2,4.164b,1,,Jan zoekt twee soorten auto.,1
SoD-Noun2,4.164b,1,,Jan zoekt twee soorten auto's.,1
SoD-Noun2,4.165a,1,,Jan zoekt deze soort postzegels.,1
SoD-Noun2,4.165a,1,,Jan zoekt die soort postzegels.,1
SoD-Noun2,4.165b,1,,Jan zoekt deze soort koffie.,1
SoD-Noun2,4.165b,1,,Jan zoekt die soort koffie.,1
SoD-Noun2,4.166a,1,,Jan zoekt elke soort aap.,1
SoD-Noun2,4.166b,0,*,Jan zoekt elk soort auto.,1
SoD-Noun2,4.167a,1,,Jan zoekt drie kleuren behang.,1
SoD-Noun2,4.167b,0,*,Jan zoekt drie kleuren truien.,1
SoD-Noun2,4.168a,1,,Peter zoekt de soort vogels.,1
SoD-Noun2,4.168a,1,,Peter zoekt de soort vogels die Jan bestudeert.,1
SoD-Noun2,4.168b,1,,Peter zoekt het soort auto.,1
SoD-Noun2,4.168b,1,,Peter zoekt het soort auto dat Jan graag wil bezitten.,1
SoD-Noun2,4.169,1,,Peter zoekt de kleur behang is niet verkrijgbaar.,1
SoD-Noun2,4.169,1,,Peter zoekt de kleur behang die ik zoek is niet verkrijgbaar.,1
SoD-Noun2,4.170a,1,,Peter zoekt een mooie soort aap.,1
SoD-Noun2,4.171a,1,,Peter zoekt een mooie kleur behang.,1
SoD-Noun2,4.171b,0,*,Peter zoekt een kleur mooi behang.,1
SoD-Noun2,4.172c,1,,Peter zoekt een soort van appel.,1
SoD-Noun2,4.173c,0,*,Peter zoekt een lekkere soort van appel.,1
SoD-Noun2,4.174a,0,*,Peter zoekt die kleur van behang.,1
SoD-Noun2,4.174b,0,*,Peter zoekt deze kwaliteit van stof.,1
SoD-Noun2,4.174c,0,*,Peter zoekt deze maat van schoen.,1
SoD-Noun2,4.174c,0,*,Peter zoekt deze maat van schoenen.,1
SoD-Noun2,4.175a,1,,Deze soort vogels is moeilijk te observeren.,0
SoD-Noun2,4.175a,1,,Die soort vogels is moeilijk te observeren.,0
SoD-Noun2,4.175a,0,*?,Deze soort vogels zijn moeilijk te observeren.,0
SoD-Noun2,4.175a,0,*?,Die soort vogels zijn moeilijk te observeren.,0
SoD-Noun2,4.175b,1,,Dit soort vragen zijn moeilijk te beantwoorden.,0
SoD-Noun2,4.175b,1,,Dat soort vragen zijn moeilijk te beantwoorden.,0
SoD-Noun2,4.175c,1,,Er liggen een soort appels op de tafel.,0
SoD-Noun2,4.175c,0,*,Er ligt een soort appels op de tafel.,0
SoD-Noun2,4.176a,1,,Het soort vragen dat jij stelt is moeilijk te beantwoorden.,0
SoD-Noun2,4.176a,0,*?,Het soort vragen dat jij stelt zijn moeilijk te beantwoorden.,0
SoD-Noun2,4.176b,1,,Het soort vragen die jij stelt is moeilijk te beantwoorden.,0
SoD-Noun2,4.176b,0,??,Het soort vragen die jij stelt zijn moeilijk te beantwoorden.,0
SoD-Noun2,4.177a,1,,Dit type auto's rijdt snel.,0
SoD-Noun2,4.177a,0,*,Dit type auto's rijden snel.,0
SoD-Noun2,4.177b,1,,Dit model auto's is erg geliefd.,0
SoD-Noun2,4.177b,0,*,Dit model auto's zijn erg geliefd.,0
SoD-Noun2,4.177c,1,,Deze kleur bloemen is erg mooi.,0
SoD-Noun2,4.177c,0,*,Deze kleur bloemen zijn erg mooi.,0
SoD-Noun2,4.178a,1,,Jan verzamelt deze soort postzegels.,0
SoD-Noun2,4.178a,0,*,Jan verzamelt deze soort postzegel.,0
SoD-Noun2,4.178a,1,,Jan verzamelt deze soort wijn.,0
SoD-Noun2,4.178b,1,,Jan verzamelt dit soort postzegels.,0
SoD-Noun2,4.178b,0,*,Jan verzamelt dit soort postzegel.,0
SoD-Noun2,4.178b,1,,Jan verzamelt dit soort wijn.,0
SoD-Noun2,4.178c,1,,Jan verzamelt een soort postzegels.,0
SoD-Noun2,4.178c,0,*,Jan verzamelt een soort postzegel.,0
SoD-Noun2,4.178c,1,,Jan verzamelt een soort wijn.,0
SoD-Noun2,4.179a,1,,De maand mei komt na april.,1
SoD-Noun2,4.179b,1,,De leraar wiskunde gaf het huiswerk.,1
SoD-Noun2,4.181a,1,,Ik heb koningin Beatrix gezien.,0
SoD-Noun2,4.181a,0,*,Ik heb de koningin Beatrix gezien.,0
SoD-Noun2,4.184a,1,,"Mevrouw de voorzitter, kunt u uitleggen waarom dit zo is?",1
SoD-Noun2,4.184b,1,,Kan mevrouw de voorzitter uitleggen waarom dit zo is?,1
SoD-Noun2,4.185a,1,,Kunnen de professoren Chomsky en Kayne even komen?,0
SoD-Noun2,4.185b,0,*?,"Professoren Chomsky en Kayne, kunt u even komen?",0
SoD-Noun2,4.186a,1,,Tante Jeanne is ziek.,0
SoD-Noun2,4.186a',1,,Mijn zuster Els is ziek.,0
SoD-Noun2,4.186b,0,*,"Tante, Jeanne, is ziek.",0
SoD-Noun2,4.186b',1,,"Mijn zuster, Els, is ziek.",0
SoD-Noun2,4.186c,1,,"Tante Jeanne, bent u boven?",0
SoD-Noun2,4.188a,1,,Jan kent de familie Jansen.,1
SoD-Noun2,4.188b,1,,Jan kent de dichteres Vasalis.,1
SoD-Noun2,4.189a,1,,Jan Wolkers de schrijver is erg geliefd in Nederland.,0
SoD-Noun2,4.189b,1,,"Jan Wolkers, de schrijver, houdt hier vanavond een lezing.",0
SoD-Noun2,4.190a,1,,Jan kent Paulus de Boskabouter.,1
SoD-Noun2,4.191b,1,,Het woord boek is een enkelvoudig nomen.,0
SoD-Noun2,4.191c,1,,In taalkundige artikelen wordt altijd de naam Jan gebruikt.,0
SoD-Noun2,4.192a,1,,Ik heb een kaartje eerste klasse.,1
SoD-Noun2,4.192b,1,,Ik heb een retourtje Amsterdam-Den Haag.,1
SoD-Noun2,4.193b,1,,Dat is de commissie-Van Traa.,1
SoD-Noun2,4.193c,1,,Dat is de methode-Paardekooper.,1
SoD-Noun2,4.194b,1,,Jan is de heer des huizes.,1
SoD-Noun2,4.195a,1,,Hij is een boom van een kerel.,0
SoD-Noun2,4.195c,1,,Hij is een dijk van een directeur.,0
SoD-Noun2,4.196a,1,,Marie heeft een schat van een kat.,0
SoD-Noun2,4.197b,1,,Jan bewonderde de schat van een piraat.,0
SoD-Noun2,4.197b',1,,Jan bewonderde een schat van de piraat.,0
SoD-Noun2,4.197b'',1,,Jan bewonderde de schat van de piraat.,0
SoD-Noun2,4.198b,1,,Van een piraat bewonderde Jan een schat.,0
SoD-Noun2,4.199a,1,,Jan heeft een schat van een kat.,1
SoD-Noun2,4.199b,1,,Jan heeft schatten van katten.,1
SoD-Noun2,4.199c,0,*,Jan heeft een schat van katten.,1
SoD-Noun2,4.200b,1,,Die katten zijn schatten.,0
SoD-Noun2,4.200c,0,*,Die katten zijn een schat.,0
SoD-Noun2,4.200d,0,*,Die kat is schatten.,0
SoD-Noun2,4.201a,1,,Die feiten zijn een ramp.,0
SoD-Noun2,4.201b,1,,Die voetbalvandalen zijn een tuig.,0
SoD-Noun2,4.202a,0,*,De regering is idioten.,0
SoD-Noun2,4.202a,0,*,De regering zijn idioten.,0
SoD-Noun2,4.203a,1,,Jan en Ruud zijn twee schatten van katten.,0
SoD-Noun2,4.203b,1,,Jan en Ruud zijn twee schatten.,0
SoD-Noun2,4.204a,1,,Zij heeft twee schatten van katten.,0
SoD-Noun2,4.204a,1,,Zij kocht twee schatten van katten.,0
SoD-Noun2,4.204c,1,,Zij heeft twee katten.,0
SoD-Noun2,4.204c,1,,Zij kocht twee katten.,0
SoD-Noun2,4.205a',0,*?,Die ramp van een feiten staat in iedere grammatica.,0
SoD-Noun2,4.206a,1,,Die schat van een kat is van Jan.,1
SoD-Noun2,4.206b,1,,Dat vod van een schrift is van Jan.,1
SoD-Noun2,4.206d',0,*,Die vod van een roman is van Jan.,1
SoD-Noun2,4.207a,1,,Die schatten van katten is van Jan.,1
SoD-Noun2,4.207b,1,,Die vodden van schriften is van Jan.,1
SoD-Noun2,4.207c,1,,Die vodden van romans is van Jan.,1
SoD-Noun2,4.208b',0,*,Jan groet onze doetje van een filiaalchef.,1
SoD-Noun2,4.209a,0,??,Jan bekeek die schatten van katten en Marie bekeek deze.,0
SoD-Noun2,4.210a,0,*?,Jouw schatten van katten zijn ziek.,0
SoD-Noun2,4.210a,0,*?,Haar schatten van katten zijn ziek.,0
SoD-Noun2,4.210b,1,,Haar schatten van katten hebben het vlees weer eens gestolen.,0
SoD-Noun2,4.211a,1,,Ruud is een schat van een kat.,0
SoD-Noun2,4.211c,1,,Is Ruud geen schat van een kat?,0
SoD-Noun2,4.211d,1,,Wat een schat van een kat!,0
SoD-Noun2,4.212a,0,*,Dat is een schat van een vriendelijke kat.,1
SoD-Noun2,4.212b,0,??,Dat is een schat van een oude kat.,1
SoD-Noun2,4.212c,1,,Dat is een schat van een Cyperse kat.,1
SoD-Noun2,4.213a,1,,Dat is een grote schat van een kat.,1
SoD-Noun2,4.213b,1,,Dat is een lelijk serpent van een hond.,1
SoD-Noun2,4.214a',0,*,Zij is een roodharige slagschip van een vrouw.,1
SoD-Noun2,4.215a,1,,Peter is een boom van een kerel.,1
SoD-Noun2,4.215a,0,*,Jan is een boom daar van een kerel.,1
SoD-Noun2,4.215b,1,,Jan is een boom van een kerel uit Groningen.,1
SoD-Noun2,4.216a,1,,Hij is een schat van een kind dat ziek is.,1
SoD-Noun2,4.218a,1,,Een schatten van een katten dat hij heeft!,0
SoD-Noun2,4.218b,1,,Een boeken dat hij heeft!,0
SoD-Noun2,4.219a,1,,Jan ziet die schat van een Marie.,1
SoD-Noun2,4.219b,1,,Jan ziet dat serpent van een Marie.,1
SoD-Noun2,4.219b,1,,Jan ziet dat serpent van Marie.,1
SoD-Noun2,4.220a,1,,Jan ziet die pracht van een Westerkerk.,1
SoD-Noun2,4.220b,1,,Jan ziet dat monster van een Paleis op de Dam.,1
SoD-Noun2,4.221a,1,,Jan is een boom van een kerel.,0
SoD-Noun2,4.222a,1,,Zo'n schat van een kind verdient een lolly.,0
SoD-Noun2,4.222b,1,,Ik heb een pracht van een vaas gekocht.,0
SoD-Noun2,4.222c,1,,Jan geeft zo'n schat van een kind graag een kusje.,0
SoD-Noun2,4.222d,1,,Iedereen heeft respect voor zo'n boom van een vent.,0
SoD-Noun2,4.223a,1,,Wat voor een boek lees je?,0
SoD-Noun2,4.223a,1,,Wat voor een boeken lees je?,0
SoD-Noun2,4.223b,1,,Wat lees je voor een boek?,0
SoD-Noun2,4.224a,1,,Wat heeft Jan aan boeken gekocht?,0
SoD-Noun2,4.225a,1,,Wat voor een schoenen heb je gekocht? Blauwe met hoge hakken.,0
SoD-Noun2,4.225b,1,,Welke schoenen heb je gekocht? Die blauwe met hoge hakken.,0
SoD-Noun2,4.226a',1,,Wat voor een boek is dat? Een boek dat ik voor mijn verjaardag heb gekregen.,0
SoD-Noun2,4.226a'',1,,Wat voor een boek is dat? Een roman.,0
SoD-Noun2,4.226b',1,,Welk boek is dat? Het boek dat ik voor mijn verjaardag heb gekregen.,0
SoD-Noun2,4.226b'',1,,Welk boek is dat? De zondvloed van Jeroen Brouwers.,0
SoD-Noun2,4.227a,1,,Wat voor boek lees jij?,0
SoD-Noun2,4.227a,1,,Wat voor een boek lees jij?,0
SoD-Noun2,4.227b,1,,Wat voor een boeken lees jij?,0
SoD-Noun2,4.227c,1,,Wat voor koffie drink jij?,0
SoD-Noun2,4.227c,1,,Wat voor een koffie drink jij?,0
SoD-Noun2,4.227d,1,,Wat voor iets is dat?,0
SoD-Noun2,4.227d,1,,Wat voor iemand is dat?,0
SoD-Noun2,4.228,1,,Wat voor een vrouw en wat voor een man heb jij ontmoet?,0
SoD-Noun2,4.229a,1,,Wat lees jij voor een boek?,0
SoD-Noun2,4.229d,1,,Wat is dat voor iets?,0
SoD-Noun2,4.229d,1,,Wat is dat voor iemand?,0
SoD-Noun2,4.230a,1,,Op wat voor bericht wacht je?,0
SoD-Noun2,4.230b,0,*,Wat wacht je op voor een bericht?,0
SoD-Noun2,4.231a,1,,Wie hebben elkaar gebeten?,0
SoD-Noun2,4.231b,0,*,Wat hebben elkaar gebeten?,0
SoD-Noun2,4.231b,0,*,Wat heeft elkaar gebeten?,0
SoD-Noun2,4.231c,1,,Wat voor honden hebben elkaar gebeten?,0
SoD-Noun2,4.231d,0,*,Wat voor hond heeft elkaar gebeten?,0
SoD-Noun2,4.232a,1,,Wat ligt er op de grond?,0
SoD-Noun2,4.232a,0,*,Wat liggen er op de grond?,0
SoD-Noun2,4.232b,1,,Wie ligt er op de grond?,0
SoD-Noun2,4.232b,1,,Wie liggen er op de grond?,0
SoD-Noun2,4.233a,1,,Wat voor een man loopt daar?,0
SoD-Noun2,4.233b,1,,Wat voor een mannen lopen daar?,0
SoD-Noun2,4.234a,1,,Wat voor een hond heb jij?,0
SoD-Noun2,4.234a,1,,Wat voor een honden heb jij?,0
SoD-Noun2,4.234b,1,,Wat voor hond heb jij?,0
SoD-Noun2,4.234b,1,,Wat voor honden heb jij?,0
SoD-Noun2,4.235a,1,,Wat voor iets zou je willen hebben?,0
SoD-Noun2,4.235b,1,,Wat voor iemand zou je willen uitnodigen?,0
SoD-Noun2,4.236,0,*,Wat voor de honden heb jij?,0
SoD-Noun2,4.236,0,*?,Wat voor drie honden heb jij?,0
SoD-Noun2,4.237b,0,*,Wat wil jij er voor drie hebben?,0
SoD-Noun2,4.238b,0,*,Wat wil jij er voor hebben?,0
SoD-Noun2,4.240a,1,,Wat voor een boek is dat?,0
SoD-Noun2,4.240a,0,*,Wat ervoor is dat?,0
SoD-Noun2,4.241,1,,Wat heb jij voor hond?,0
SoD-Noun2,4.241,1,,Wat heb jij voor een hond?,0
SoD-Noun2,4.241,1,,Wat heb jij voor honden?,0
SoD-Noun2,4.241,1,,Wat heb jij voor een honden?,0
SoD-Noun2,4.242a,1,,Wat loopt daar voor rare man?,0
SoD-Noun2,4.242a,1,,Wat loopt daar voor een rare man?,0
SoD-Noun2,4.242b,1,,Wat heb je daar voor interessant pakje?,0
SoD-Noun2,4.242b,1,,Wat heb je daar voor een interessant pakje?,0
SoD-Noun2,4.242b',1,,Wat voor een interessant pakje heb je daar?,0
SoD-Noun2,4.243a,1,,Wat loopt daar voor rare man met een stok?,0
SoD-Noun2,4.243a,1,,Wat loopt daar voor een rare man met een stok?,0
SoD-Noun2,4.243b,1,,Wat heb je daar voor interessant pakje in pakpapier?,0
SoD-Noun2,4.244a,1,,Wat is dat voor een man die daar met een stok loopt?,0
SoD-Noun2,4.244b,0,*?,Wat voor een man die daar met een stok loop is dat?,0
SoD-Noun2,4.245b,1,,Wat heb je voor een vaas gekocht?,0
SoD-Noun2,4.245c,1,,Wat voor een kind heeft hij die lolly gegeven?,0
SoD-Noun2,4.246a,1,,Wat voor een boeken heb jij gelezen?,0
SoD-Noun2,4.246b,0,*,Wat voor een heb jij boeken gelezen?,0
SoD-Noun2,4.246c,0,*,Wat voor heb jij een boeken gelezen?,0
SoD-Noun2,4.246d,1,,Wat heb jij voor een boeken gelezen?,0
SoD-Noun2,4.247a,1,,Wat heb je gisteren voor boeken gelezen?,0
SoD-Noun2,4.247a,1,,Wat heb je gisteren voor een boeken gelezen?,0
SoD-Noun2,4.247b,0,*,Wat heb je voor boeken gisteren gelezen?,0
SoD-Noun2,4.248a,1,,Wat heb je de kinderen voor boeken aangeraden?,0
SoD-Noun2,4.248a,1,,Wat heb je de kinderen voor een boeken aangeraden?,0
SoD-Noun2,4.248b',1,,Wat heb je er voor een boeken in gezet?,0
SoD-Noun2,4.249a,0,*,Wat heb je de kinderen aan voor boeken geraden?,0
SoD-Noun2,4.249a,0,*,Wat heb je de kinderen aan voor een boeken geraden?,0
SoD-Noun2,4.249c,0,*,Wat heb je er in voor boeken gezet?,0
SoD-Noun2,4.249c,0,*,Wat heb je er in voor een boeken gezet?,0
SoD-Noun2,4.250a,1,,Gisteren heeft Jan de kinderen het boek voorgelezen.,0
SoD-Noun2,4.250b,1,,Gisteren is de kinderen het boek voorgelezen.,0
SoD-Noun2,4.250c,1,,Gisteren is het boek de kinderen voorgelezen.,0
